record_id,source,author,title,text,url,lang,created_at_utc,collected_at_utc,arc,scope,engagement_reblogs,engagement_favourites,engagement_replies,engagement_points,engagement_comments,sweep_id,sweep_mode
bing:4c2ab00f7f5d505d,bing,,"Asian Games 2026: India's medal tally after Day 1, 20th September","Elavenil Valarivan became India's first individual medallist at the Asian Games 2026, after clinching silver in the women's 10m air rifle event. Check India's medal tally after day 1.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fkhelnow.com%2fasian-games%2findia-medal-tally-day-1-asian-games-202609&c=13185663802241990685&mkt=en-us,,2026-09-20T00:52:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:a4cd546b39415c59,bing,,"Asian Games 2026 Day 3 Live: Events, Schedule, Timings, Highlights, Results & Medal Tally","Asian Games 2026 Day 3 Live action from Aichi-Nagoya is underway. India opened its medal account on Day 2 with two historic silver medals in women’s 10m air rifle. Day 3 – Monday, September 21, 2026 – ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fsports.yahoo.com%2farticles%2fasian-games-2026-day-3-144350595.html&c=3550158022883902503&mkt=en-us,,2026-09-20T07:43:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:5d79f67e453b531c,bing,,Asian Games 2026 medal tally: India wins two silver medals,"Nagoya, Japan, from September 19 to October 4, 2026. This premier sporting event brings together athletes from 45 nations and regions across Asia, with every National Olympic Committee under the ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fwww.thehindu.com%2fsport%2fasian-games-2026-medal-tally-live-india-full-winners-list-table-aichi-nagoya%2farticle71484008.ece&c=5484679343288875622&mkt=en-us,,2026-09-19T19:59:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:95b8ea9f13775507,bing,,India's medal tally at Asian Games 2026: List of all Indian medal winners at Aichi-Nagoya,"The quadrennial continental Games are taking place from September 19 to October 4, with nearly 470 sets of medals up for grabs across venues spread across Nagoya City, Aichi Prefecture and outlying ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fwww.sportingnews.com%2fin%2ftsn%2fnews%2findia-medal-tally-asian-games-2026-updated-standings%2f9e37ca21f38ff073d63042fa&c=5384475522999710700&mkt=en-us,,2026-09-19T21:27:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:53252bc7eaa65134,bing,,"Day 1 Medal Tally: India win 2 shooting silvers, sit joint 10th; hockey and cricket routs boost hopes","India made a striking start at the Asian Games, capturing two silver medals in shooting events. Elavenil Valarivan was a standout, winning silvers both individually and as part of the team in the 10m ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fday-1-medal-tally-india-win-2-shooting-silvers-sit-joint-10th-hockey-and-cricket-routs-boost-hopes%2far-AA2cCgLq&c=2337669415357918253&mkt=en-us,,2026-09-20T06:34:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:b8f878e86e3c57e3,bing,,Asian Games 2026 Medal Tally: India’s medals and full country-wise standings,"The Aichi-Nagoya Asian Games 2026 are underway in Japan from September 19 to October 4, with athletes from across Asia competing for medals in 43 sports. India opened its medal account on Sunday, ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fthebridge.in%2fasian-games%2fasian-games-2026-medal-tally-india-medal-count-57685&c=5773939927699439234&mkt=en-us,,2026-09-19T17:15:00Z,2026-09-20T17:35:58Z,retro,india,,,,,,20260920T173339Z,live
bing:dad1079487945313,bing,,"India at Asian Games, day 1 highlights: Elavenil and women's 10m air rifle team win silvers; Suchika confirms medal in MMA",Shooter Elavenil Valarivan secured silver in the team event before adding an individual silver later in the day.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fwww.msn.com%2fen-us%2fnews%2fother%2findia-at-asian-games-day-1-highlights-elavenil-and-womens-10m-air-rifle-team-win-silvers-suchika-confirms-medal-in-mma%2far-AA2czYRy&c=9790484842002296644&mkt=en-us,,2026-09-20T04:53:27Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:bc3978a7e5d15c75,bing,,Asian Games 2026 Updated Medals Tally after Day 2 — India in 10th place; China tops standings,"India on Sunday secured its first medal at the Aichi-Nagoya Asian Games 2026 as the women’s team grabbed a silver in the 10m air rifle team event. Elavenil Valarivan, Sonam Uttam Maskar and Vidarsa K.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fsportstar.thehindu.com%2fasian-games%2fnews%2fasian-games-2026-medals-tally-september-20-india-position-gold-silver-bronze-aichi-nagoya-news%2farticle71487034.ece&c=18053267302707498732&mkt=en-us,,2026-09-20T05:57:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:a4e1bea6f5a65bd8,bing,,"India opens account in medal tally at Asian Games 2026, clinches silver in shooting","India opened its Asian Games 2026 medal account with silver in the women's 10m air rifle team event. The women's hockey team also began with a 19-0 win, while India secured a medal in mixed martial ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fwww.indiatvnews.com%2fsports%2fother%2findia-medal-tally-at-asian-games-2026-2026-09-20-1054735&c=12390814419761125816&mkt=en-us,,2026-09-19T21:33:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:053a051377075389,bing,,India Start Asian Games 2026 With Silver In Women’s 10m Air Rifle Event,"India won silver in the women’s 10m air rifle team event at Asian Games 2026, with Elavenil Valarivan, Sonam Maskar and Vidarsa Vinod finishing second.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fnews.abplive.com%2fsports%2fasian-games-2026-live-updates-india-wins-silver-china-world-record-shooting-women-10m-air-rifle-1867503&c=9475425080620346689&mkt=en-us,,2026-09-20T05:04:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:6555d83277f25c3b,bing,,Asian Games 2026 Medal Tally - Live Updates & Rankings,"Track the Asian Games 2026 medal table with live updates, country‑wise rankings, gold, silver, and bronze counts. Stay updated on India's performance and overall standings.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fwww.rediff.com%2fsports%2freport%2fasian-games-2026-nagoya-medal-tally-live-updates-rankings-india-china-japan-pakistan%2f20260920.htm&c=9182377609679378545&mkt=en-us,,2026-09-20T05:14:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
bing:fec903f12f235d67,bing,,"Asian Games 2026: India's full schedule on September 21, medal events, and timings","In mixed martial arts, Suchika Tariyal will fight Singapore's Teo Hui Hoon in the women's traditional 60kg semifinal at 8am IST. Having already assured herself of at least a bronze medal by reaching ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab0197cfb454d8ea010f76a0bf9171f&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-2026-indias-full-schedule-on-september-21-medal-events-and-timings%2far-AA2cCx4N&c=606890261116128515&mkt=en-us,,2026-09-20T09:37:00Z,2026-09-20T17:35:58Z,live,india,,,,,,20260920T173339Z,live
gdelt:82831fce428654a4,gdelt,vietnamtribune.com,Asian Games : Wushu athlete Vikrant Baliyan bows out of men 75kg Sanda event,,http://www.vietnamtribune.com/news/279319343/asian-games-wushu-athlete-vikrant-baliyan-bows-out-of-men-75kg-sanda-event,,2026-09-20T17:15:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:80832ab76c9a52f2,gdelt,vietnamtribune.com,Asian Games : Wushu athlete Aparna Dahiya exits after Round of 16 defeat,,http://www.vietnamtribune.com/news/279319179/asian-games-wushu-athlete-aparna-dahiya-exits-after-round-of-16-defeat,,2026-09-20T17:15:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:50810914d3565095,gdelt,hongkongherald.com,"Dreamed it , manifested it ...: Shafali Verma celebrates her maiden T20I ton",,http://www.hongkongherald.com/news/279319185/dreamed-it-manifested-it-shafali-verma-celebrates-her-maiden-t20i-ton,,2026-09-20T17:15:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:a68adcd75e685691,gdelt,bignewsnetwork.com,Asian Games : Wushu athlete Vikrant Baliyan bows out of men 75kg Sanda event,,http://www.bignewsnetwork.com/news/279319343/asian-games-wushu-athlete-vikrant-baliyan-bows-out-of-men-75kg-sanda-event,,2026-09-20T17:00:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:f008d87c37185c3f,gdelt,calcuttanews.net,Asian Games : Wushu athlete Vikrant Baliyan bows out of men 75kg Sanda event,,http://www.calcuttanews.net/news/279319343/asian-games-wushu-athlete-vikrant-baliyan-bows-out-of-men-75kg-sanda-event,,2026-09-20T17:00:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:f621fb40a8e1582d,gdelt,calcuttanews.net,"Dreamed it , manifested it ...: Shafali Verma celebrates her maiden T20I ton",,http://www.calcuttanews.net/news/279319185/dreamed-it-manifested-it-shafali-verma-celebrates-her-maiden-t20i-ton,,2026-09-20T17:00:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:576581f19d2b5485,gdelt,calcuttanews.net,"Asian Games 2026 : President Murmu , PM Modi congratulate Indian shooters for silver medal",,http://www.calcuttanews.net/news/279319181/asian-games-2026-president-murmu-pm-modi-congratulate-indian-shooters-for-silver-medal,,2026-09-20T17:00:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:43fcbf80d5495942,gdelt,news.china.com,如何看待名古屋亚运会乱象频出 极简办赛不能丢底线 _ 新闻频道 _ 中华网,,https://news.china.com/socialgd/10000169/20260921/49755607.html,,2026-09-20T17:00:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:f1299ecf6c135df8,gdelt,nepalnational.com,Asian Games : Wushu athlete Aparna Dahiya exits after Round of 16 defeat,,http://www.nepalnational.com/news/279319179/asian-games-wushu-athlete-aparna-dahiya-exits-after-round-of-16-defeat,,2026-09-20T16:30:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:c491177cf1395b01,gdelt,chinanationalnews.com,Asian Games 2026 : Shafali Verma rewrites record books with century in semi - final against Bangladesh,,http://www.chinanationalnews.com/news/279318924/asian-games-2026-shafali-verma-rewrites-record-books-with-century-in-semi-final-against-bangladesh,,2026-09-20T16:15:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:5ae562f5a53f5d94,gdelt,nigeriasun.com,"Dreamed it , manifested it ...: Shafali Verma celebrates her maiden T20I ton",,http://www.nigeriasun.com/news/279319185/dreamed-it-manifested-it-shafali-verma-celebrates-her-maiden-t20i-ton,,2026-09-20T16:15:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:693f5c988b2254f7,gdelt,chinanationalnews.com,A due reward : Ian Bishop hails Shafali Verma for maiden T20I century in Asian Games,,http://www.chinanationalnews.com/news/279318963/a-due-reward-ian-bishop-hails-shafali-verma-for-maiden-t20i-century-in-asian-games,,2026-09-20T16:15:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:d176138998f05315,gdelt,jagranjosh.com,"Asian Games India Schedule September 21 : Matches , Timings and Events",,https://www.jagranjosh.com/general-knowledge/asian-games-2026-india-schedule-check-september-21-matches-timings-and-where-to-watch-1820012385-1,,2026-09-20T16:15:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:7c218926f5545b9b,gdelt,chinanationalnews.com,"Dreamed it , manifested it ...: Shafali Verma celebrates her maiden T20I ton",,http://www.chinanationalnews.com/news/279319185/dreamed-it-manifested-it-shafali-verma-celebrates-her-maiden-t20i-ton,,2026-09-20T16:00:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:ef2374c9ef76525e,gdelt,chinanationalnews.com,Asian Games : Wushu athlete Aparna Dahiya exits after Round of 16 defeat,,http://www.chinanationalnews.com/news/279319179/asian-games-wushu-athlete-aparna-dahiya-exits-after-round-of-16-defeat,,2026-09-20T16:00:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:106f6b0086725e93,gdelt,timesofoman.com,Oman Asian Games campaign gathers pace,,https://timesofoman.com/article/177171-omans-asian-games-campaign-gathers-pace,,2026-09-20T16:00:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:8392578e98d35804,gdelt,sierraleonetimes.com,"Dreamed it , manifested it ...: Shafali Verma celebrates her maiden T20I ton",,http://www.sierraleonetimes.com/news/279319185/dreamed-it-manifested-it-shafali-verma-celebrates-her-maiden-t20i-ton,,2026-09-20T16:00:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:add18bc92f155d01,gdelt,srilankasource.com,A due reward : Ian Bishop hails Shafali Verma for maiden T20I century in Asian Games,,http://www.srilankasource.com/news/279318963/a-due-reward-ian-bishop-hails-shafali-verma-for-maiden-t20i-century-in-asian-games,,2026-09-20T15:45:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:fa3d8e3488be5d42,gdelt,shanghainews.net,"Dreamed it , manifested it ...: Shafali Verma celebrates her maiden T20I ton",,http://www.shanghainews.net/news/279319185/dreamed-it-manifested-it-shafali-verma-celebrates-her-maiden-t20i-ton,,2026-09-20T15:45:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:877b08faa678545b,gdelt,srilankasource.com,Smriti Mandhana becomes leading run - scorer in women T20Is ; achieves feat during Asian Games 2026 semi - final against Bangladesh,,http://www.srilankasource.com/news/279318884/smriti-mandhana-becomes-leading-run-scorer-in-women-t20is-achieves-feat-during-asian-games-2026-semi-final-against-bangladesh,,2026-09-20T15:45:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:4e61dff280e15a70,gdelt,africaleader.com,"Dreamed it , manifested it ...: Shafali Verma celebrates her maiden T20I ton",,http://www.africaleader.com/news/279319185/dreamed-it-manifested-it-shafali-verma-celebrates-her-maiden-t20i-ton,,2026-09-20T15:45:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:1358a9132b475b62,gdelt,africaleader.com,A due reward : Ian Bishop hails Shafali Verma for maiden T20I century in Asian Games,,http://www.africaleader.com/news/279318963/a-due-reward-ian-bishop-hails-shafali-verma-for-maiden-t20i-century-in-asian-games,,2026-09-20T15:45:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:a0c48ebae9dc5127,gdelt,afghanistannews.net,Asian Games : Wushu athlete Aparna Dahiya exits after Round of 16 defeat,,http://www.afghanistannews.net/news/279319179/asian-games-wushu-athlete-aparna-dahiya-exits-after-round-of-16-defeat,,2026-09-20T15:45:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:425998797ae95680,gdelt,afghanistannews.net,"Asian Games 2026 : President Murmu , PM Modi congratulate Indian shooters for silver medal",,http://www.afghanistannews.net/news/279319181/asian-games-2026-president-murmu-pm-modi-congratulate-indian-shooters-for-silver-medal,,2026-09-20T15:45:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gdelt:0a7664e2a8bf55bc,gdelt,srilankasource.com,"Dreamed it , manifested it ...: Shafali Verma celebrates her maiden T20I ton",,http://www.srilankasource.com/news/279319185/dreamed-it-manifested-it-shafali-verma-celebrates-her-maiden-t20i-ton,,2026-09-20T15:45:00Z,2026-09-20T17:36:28Z,live,india,,,,,,20260920T173339Z,live
gnews:8c41e7477e9a5c17,gnews,facebook.com,"India share the 10th spot with Hong Kong🇭🇰 after Day 1 of Asian Games 2026!🇮🇳 China and hosts Japan have already reached the 20-medal mark, with the former also hitting double figures in gold medals. 🥇🥈🥉 - facebook.com","India share the 10th spot with Hong Kong🇭🇰 after Day 1 of Asian Games 2026!🇮🇳 China and hosts Japan have already reached the 20-medal mark, with the former also hitting double figures in gold medals. 🥇🥈🥉 &nbsp;&nbsp; facebook.com",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNSkQ4QnJfVTdFVU41dDBVTkNIc2R2WExCSjRDa0tOcWItUW5rUGhCdXcwN0VOc3dUSUcxSjlHTzFqY2NNeXYwQnFPMDF0OTZsc2xTT05TUTc5U1NWRHUtSTQzYWQzMXBFZkc0YWlQR2w3Ti1zMjZvZW9qWkdlUHBjMHI4WmFLTF9yZTNaNTdlQm85MFZpRG84VXRSUzZBTEZFYV9hT1lNbVl5QkI5VXU5V2t6dkN3Y3l5dWwyU0tJZUw1SWE2U3VwZUhhYzdKZDJ0RWtV?oc=5,,2026-09-20T16:30:18Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
gnews:499f62d69db752b7,gnews,The Indian Express,Why Asian Games gold in badminton is the pinnacle for China and Indonesia - The Indian Express,Why Asian Games gold in badminton is the pinnacle for China and Indonesia &nbsp;&nbsp; The Indian Express,https://news.google.com/rss/articles/CBMiugFBVV95cUxPNmJpU1FTYmsycGVRcDV6NUtGcGJHQ3Rxa2dEZjNhc2NxTW1JMXZVSkFNOVRCcnV3Wm5vQWQwYmhVZkZlUHV4NlRsTEYydzlYbWZNaGp2RnVNbXE5bklsdWFLcTZpcWozakUyeUFHdjF5NWJldVlzVE5GWlR1STU2bGI2aU5PLTI0X2RfNjNxcXBhMTZYRWVxQlVrNmtkWVBXY3RWTWtPTnRnbmNPaFBXaG5MazhhN1I1NFHSAcABQVVfeXFMTTZDdnlCVkRqUFF6VG9HeEJrVnY4ZGN0T195Q19DazNFOFZ0UnY4VFNkXy1rd2Nqbk1kTzNjSEx3NFlTazM3N255VU1KWmtEUERrelRJTmgwclNzVm95VkdScmZyVGVrelk1STE2YWZiVGV0aWRaVV9BWGFXWHp1VUs0eFdIQzMzV3A5a3c1UE1hTERWRGpjbnFSNDhVSFdzam1LNURIMXRKWDZzZnFLcDFCcElTdkl1RGRTREhBRlgt?oc=5,,2026-09-20T04:59:28Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
gnews:97f6c731281f531b,gnews,olympics.com,Asian Games Aichi-Nagoya 2026: Can Japan end China dominance in gymnastics women's team event? - olympics.com,Asian Games Aichi-Nagoya 2026: Can Japan end China dominance in gymnastics women's team event? &nbsp;&nbsp; olympics.com,https://news.google.com/rss/articles/CBMilgFBVV95cUxNTnE3NG1HMnFFTktJeTRZLXpZWDlLUFJVMW9CRVg4N1pIVENDNm5zRk51SGRlRjRjaVhUWkgxODF2SWd6UTJpZ1ZrQ1ptcmpYNElUaC1rNF82NXRlYVhja0J3WV9MZ0VoWkMtNlFHaEF3WHRfSUNwcG1Tb0RhRnhWNThIbHFYdjRjMURUWl9FVGJicUNjdmc?oc=5,,2026-09-20T13:41:00Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
gnews:3a634d5b4b4f52d3,gnews,Global Times,13-year-old Yu shines as China launches Asian Games gold rush - Global Times,13-year-old Yu shines as China launches Asian Games gold rush &nbsp;&nbsp; Global Times,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5DWDZOSERGQjFrX0Z2MkFRNVFRQjFaUTFBeHFKQU50NmVqUk1kYjdlZEMwUFdra2R5QzgybG13N1JZOERXblBlMFc1Yk1zdmdrelZTcjRGYjh6Sm94ZWZtczZB?oc=5,,2026-09-20T13:58:00Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
gnews:41f08f2f0d7f571c,gnews,Sportstar,Asian Games 2026 Updated Medals Tally after Day 2 — India in 10th place; China tops standings - Sportstar,Asian Games 2026 Updated Medals Tally after Day 2 — India in 10th place; China tops standings &nbsp;&nbsp; Sportstar,https://news.google.com/rss/articles/CBMi9AFBVV95cUxPTXQ4bWJSQzc5M1FEZmoxSVEtVTl4QUh5QlVtZFJ3d1NQZE1qb2VrUlNpZVY2Y0VDUFV2X1dkbnZZcG5uUWxKaTJSMk02cE5uLVA1ckJEbHdsUkJEWkRPUlp2SDBRdmJnSERhUUJmSUJkMmJrUE9tNHdpQmhkeXBCNmVEYURZMGdubmd3QVBXbGdEMkVHdkVFeFVxVjdCTUNndkhFZHYtTGZsN3VvcXFhNW9scUJEV3Rtb0k4MnU1SGhaS3BBRklOY0NhekNTR0NjLTVQdDFyUEZSa0pVWGxZcFp0ZnNqOWFmVHNqc3o3OW5QWHZj0gH7AUFVX3lxTE91RDRFaUtxcXU3LXllR3A2ZnZtVl9RVFkxT1pSRTZ5dTFXcVY5VUhBV1ZEQi1sYlprQnIzM3VuX0EwRDdwMkhLbG9RZm9aZFZXN1AyY04tM0drNDl6RkpqejZZbXNLcmFuOG1zUnN3eHRDc2VCUW04bFlzbEVWYUpMaVdKSE1VVThIcDZwT1ozYTZPMjVFMXRmOTJ3ODBuR0tIRlBJOWRQVXpIaFQ4TlhnYm44YW9pcjlUamlwcVJETVpuS2pyWEF0b0s3Y2Z3V3FJVjltZW9rTGFteHpWVXE0Mk5wRktrdmxLVldVMGZDbEZHMXIzTThuem00?oc=5,,2026-09-20T12:57:32Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
gnews:0a92a52fc22554f4,gnews,Taipei Times,Chinese prodigy wins first gold at Asian Games - Taipei Times,Chinese prodigy wins first gold at Asian Games &nbsp;&nbsp; Taipei Times,https://news.google.com/rss/articles/CBMieEFVX3lxTE5TX1ZSc0xTMVN1dV9sbTRjcFoyNXpDa09ER0N6N2VKZDNOOVBXOWk1WXNCZWQ0eG5IN0NIN2Y4UHJ3NW90dkE5TG9abFFxbHBwemZkWVdOSW5kSGJnX3BTR3gwcXZSd0YxU0pLZ2hJenVicFE3MEw5OA?oc=5,,2026-09-20T16:00:00Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
gnews:79f3f5e3d9c354d4,gnews,China Daily,"Teen sensation makes a splash on Asian Games debut, as China racks up six swimming golds - China Daily","Teen sensation makes a splash on Asian Games debut, as China racks up six swimming golds &nbsp;&nbsp; China Daily",https://news.google.com/rss/articles/CBMifkFVX3lxTE1WTkE0alhKd1c3VEk0bmhBbEtjN0xqb195WC1HLUNGeWZPZlJFdDFIYVBadi04OUQ1LXhDMEs4M1VSNk5NZW1QWkRFZzJDb3drMThtaFZ6X0UtUEVWQ3o5bUF2ZDlubmY2OXNldldCUVNpQ3l1OVJuT0ZsSGtHZw?oc=5,,2026-09-20T13:46:35Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
gnews:3388d0eb49a35aca,gnews,The Times of India,Asian Games 2026 Day 1 Medal Tally: Where India rank after two shooting silvers in Aichi-Nagoya - The Times of India,Asian Games 2026 Day 1 Medal Tally: Where India rank after two shooting silvers in Aichi-Nagoya &nbsp;&nbsp; The Times of India,https://news.google.com/rss/articles/CBMijAJBVV95cUxOWnV0WXIwWG5mNE1jeW5xOVBpSUNZdXByMXFxdjRkd2haZGxsamd1bksxOXhmeEhva2VLSjZyRHkxOUNiWHNBNU1YYnQtQzJsaXppUWlMVndITHpzMVNvOEl1VXNmQTMwMEd0akkzd001R1Zselk2cGpzYndMdXJmdHAwVFlJSU83S0h2dFNtSVEzOEt1WGhzalBxZEVWcWNKZXgtMlBJSmh0anlyanF2dVAwWXFDcWdBRkh3dkpSbjV4clY1ZFhab25Sd1JmQkk5X2h6cFVnY0xCbHE0eWgtY3BTUUJtTFdnMDRWM1V0NFctMmFHVDBpbUo2dldJNDQ2anUxRHY1WTEtQlJW0gGSAkFVX3lxTFBVMW93M0dLVnhCMFljXzQzVWFMTy1lLVdjR2V0TDVGcWZEWTJxZUd4ZTM1dTVFUExoOWRUQU9tMVBZNF92NEZXdDZlWGFkWlpXVHp5cmNtWDVJRzFWQ0RJaFVLRkZIZmdrTU9MX1BYNFR1enFFbWJ2YjJKYWlraWhWUUU0YkNzTXpyRnBZNUZ1QkF2R1ZIZHg3ZVAwVy0wVEZIMUo2YTdsR1k4NTU1ZG9ZNzViMWF4N0tKNVRyZWhtbTdWWUozaU1oNE83aUJFbWUtemZ4V2UtVjlheVJhanFYSVd1N0FjYWdVUUJNaElDUHlVYV9nSjJkdUk2Q0F1N29ZQmxlVHhOVWNqUWpDNVl5ZFE?oc=5,,2026-09-20T13:34:00Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
gnews:c2074fa51b4c57f4,gnews,South China Morning Post,"Asian Games 200m butterfly gold just the start for Chinese sensation Yu Zidi, 13 - South China Morning Post","Asian Games 200m butterfly gold just the start for Chinese sensation Yu Zidi, 13 &nbsp;&nbsp; South China Morning Post",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQN2hqQmRKV3VKV0JtLVh5czc3elF3LS01VDI0dVhsM0VNTTdCQUUwWGk3OElseFhpYnVFWUZOVVZsWWZhTWM1bnJMOGVZVHVOaXJHSFVoSGhqa1ZoSS1UNEU5eGhzanQ3U29rUFQ4Q0Ffb1Z6THdYdV9FNUZUejhEV0MxOXphNkJ2ejh2aU9CdDcyb1NWeGgyWDc1UWJ6eWw2bVRXaTBkWF90X1NaN1RjUVZDNzNtTnZNbkZFY1JadVF6ZEphQjZzc9IByAFBVV95cUxNWG04d0lELTFyczV0MEpCUXZSRTlRa0lBWVVDbmxtb21BX2U2YlNyeEZYSEFZTEs4M0ZrNUY4WXR3T3VxSXRFN3hiN19CdkR3bUdNTTlhTGdYVlgzZDBnNGM2MDE1dEMxcU81cXlnRHFTU1l5TGxiRDg1Ml8wckhlLS1wZzZmVHZ5eFN1UkhYVWFneGMyWjh5UWlBbVlKYnVRM0NaQ2ZrRng3Q0NoNzI4cTVTLUV5MEFXeXFBeW50SEoxZk5Dd2FpRA?oc=5,,2026-09-20T13:00:11Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
gnews:a35acdaa5a1a52b1,gnews,Yahoo Sports,"China swim sensation, 13, sets Games record after Japan win early - Yahoo Sports","China swim sensation, 13, sets Games record after Japan win early &nbsp;&nbsp; Yahoo Sports",https://news.google.com/rss/articles/CBMiggFBVV95cUxOZ045RnZzSkFVX2VXTVFSbDgyZGwxRDg3dW9GRUJsRU42Rm13WmpjRV9NLUN3eWNVRGFlcE9EQTlaVFJjTGowY19RVnpwcF93SnJ0eTZBbEVxZ2ZucEVOSkpLVlg0ek1OOTlhOExERVFjempnaUNzc2pac1QyUmotLVlR?oc=5,,2026-09-20T13:53:15Z,2026-09-20T17:36:42Z,live,global,,,,,,20260920T173339Z,live
